	gene_id	gene_type	logFC	AveExpr
6972	ENSG00000144021.2	protein_coding	0.176023945473177	0.644653030221435
13774	ENSG00000248161.5	lincRNA	0.216183223697373	2.823444775
1159	ENSG00000214193.10	protein_coding	0.173366525852935	1.494147953
7904	ENSG00000153234.13	protein_coding	0.187357025736424	2.038604228
1799	ENSG00000234088.1	processed_pseudogene	0.226849742847004	-1.196987803
2919	ENSG00000271121.2	processed_pseudogene	-0.157812624673025	4.110828824
17511	ENSG00000253959.1	lincRNA	0.178942959771581	0.775139788394438
2023	ENSG00000036549.12	protein_coding	0.218059688912582	-1.094906116
18531	ENSG00000285647.1	lincRNA	-0.196845755379011	3.904158913
5822	ENSG00000207187.1	snoRNA	0.19873144264752	-1.196924836
7196	ENSG00000196228.3	protein_coding	0.15943510974947	0.613626167539529
17807	ENSG00000232999.1	unprocessed_pseudogene	-0.236594350805123	-1.315393507
13458	ENSG00000118804.8	protein_coding	0.198125303284992	0.252433040012781
1989	ENSG00000224127.1	antisense	0.193883790495836	3.428568045
603	ENSG00000230035.2	antisense	0.213436470177987	4.701625198
18036	ENSG00000263712.1	miRNA	0.211124688363459	-0.0260343737489022
11640	ENSG00000248772.1	unprocessed_pseudogene	-0.217929816217936	0.669948801271888
15082	ENSG00000150753.11	protein_coding	0.198514762751342	0.528766146028706
116	ENSG00000215915.9	protein_coding	0.175649482620229	0.101119542270504
8877	ENSG00000163521.15	protein_coding	0.180999348023126	3.925843594
15045	ENSG00000250389.1	processed_pseudogene	0.224262478645624	-0.440519657251493
18548	ENSG00000198563.13	protein_coding	0.206802461657084	-0.924247863019937
1941	ENSG00000226088.1	antisense	0.203336734369027	-1.299619951
12141	ENSG00000073849.14	protein_coding	-0.216541709848836	5.414954629
8295	ENSG00000077232.17	protein_coding	0.228087358730216	-1.439470304
3962	ENSG00000116191.17	protein_coding	0.191687305354734	-1.082459343
12009	ENSG00000228766.3	processed_pseudogene	0.22863862408993	-1.437597073
10507	ENSG00000199469.1	snRNA	0.199858057967994	4.260280693
5306	ENSG00000276520.1	processed_pseudogene	-0.181336325716619	5.873232595
8896	ENSG00000072182.12	protein_coding	0.209255886658419	-0.857610203543414
14613	ENSG00000229204.3	processed_pseudogene	0.218441651289444	2.047415361
9706	ENSG00000144644.14	protein_coding	0.213912473915839	-1.421930547
13213	ENSG00000265829.1	miRNA	0.171072205113498	2.386927066
14018	ENSG00000253825.1	lincRNA	0.223623945802706	-1.522030337
9471	ENSG00000271716.1	antisense	0.218044065318787	-0.672035426459658
17544	ENSG00000280068.1	TEC	0.17450128559146	-0.113048243587097
1006	ENSG00000215900.4	processed_pseudogene	0.20186298872446	-0.719302235731165
7008	ENSG00000237837.1	lincRNA	0.174851446906939	5.280636335
553	ENSG00000224174.2	lincRNA	0.209310590490107	2.159882563
8053	ENSG00000163093.11	protein_coding	-0.220447429892698	-1.136810001
18105	ENSG00000261568.1	lincRNA	0.245536939312019	-0.366327180885205
8008	ENSG00000206869.1	snoRNA	0.22463584276773	-1.509424506
6781	ENSG00000211594.2	IG_J_gene	0.142711133906893	5.274218348
17203	ENSG00000145901.15	protein_coding	0.203641656209756	0.65819446468676
15081	ENSG00000248968.1	antisense	0.175209426305395	0.712827450410592
5586	ENSG00000185013.16	protein_coding	0.21559723913732	2.196439845
7982	ENSG00000226946.1	processed_pseudogene	0.159395937583248	2.336406189
297	ENSG00000229716.2	processed_pseudogene	0.192410966805049	1.197890299
6398	ENSG00000273064.1	antisense	0.180867919630976	-0.637201573270782
18342	ENSG00000204713.10	protein_coding	0.223288818224156	-1.560570494
12323	ENSG00000174004.5	protein_coding	0.164617514753031	1.497090858
7778	ENSG00000236356.1	lincRNA	0.184432237763247	-1.392705452
3924	ENSG00000224718.1	lincRNA	0.170521141689731	0.455606568806483
8444	ENSG00000224442.1	processed_pseudogene	0.166163502547962	-0.23759901269023
16718	ENSG00000170606.14	protein_coding	0.198452128215013	0.873822419144221
3939	ENSG00000152092.15	protein_coding	0.155398906732257	2.784659867
6226	ENSG00000271955.2	lincRNA	0.272407693893224	-1.209538024
12046	ENSG00000186090.10	protein_coding	0.190130799603392	-0.517387555293531
16264	ENSG00000248734.2	antisense	0.210694697849011	0.663205417451839
2418	ENSG00000185946.15	protein_coding	0.190410908213502	0.120302585904671
10686	ENSG00000213439.3	polymorphic_pseudogene	-0.171643495574308	8.18532281
13535	ENSG00000202485.1	snRNA	0.177345155057011	0.364323204682346
12960	ENSG00000207195.1	misc_RNA	0.177101635101815	0.46685010964184
1765	ENSG00000232453.6	lincRNA	0.203981708046031	-0.251252384295875
18926	ENSG00000206977.1	snoRNA	0.16376425337357	0.241444586017029
826	ENSG00000117632.22	protein_coding	0.183721695023096	0.509531121572382
18093	ENSG00000252046.1	snRNA	-0.204168686810776	-0.887859638940507
10889	ENSG00000240893.1	lincRNA	0.165442599031385	3.245009059
687	ENSG00000176378.8	processed_pseudogene	-0.167757517147843	5.953202064
11425	ENSG00000241526.1	processed_pseudogene	0.17593444521667	1.257070441
6032	ENSG00000138078.15	protein_coding	0.243321912285337	-0.627905760970003
1919	ENSG00000116745.6	protein_coding	0.174199182161839	1.211331218
2904	ENSG00000234222.6	antisense	0.162106274469336	3.259208033
1001	ENSG00000162512.15	protein_coding	0.205614829833688	10.03043785
6502	ENSG00000135625.7	protein_coding	0.172444710044381	-0.398736269680901
5284	ENSG00000196944.4	protein_coding	0.181454920269636	-0.634713791343232
8529	ENSG00000155754.14	protein_coding	0.167386953106895	0.620318267394828
5050	ENSG00000119285.10	protein_coding	0.19463400509272	-1.373944947
6742	ENSG00000233999.3	IG_V_gene	0.188188872043248	1.241847286
6196	ENSG00000212175.1	snoRNA	0.235404248654947	-1.592307753
16481	ENSG00000172901.19	protein_coding	0.219179183240956	0.745063004297959
3606	ENSG00000143224.17	protein_coding	0.163903093993986	0.454791021528484
9515	ENSG00000180438.15	transcribed_processed_pseudogene	0.17556312880479	0.757365934336131
12658	ENSG00000250573.1	processed_pseudogene	0.1713907243855	0.97636553660195
15933	ENSG00000164346.9	protein_coding	-0.164313723015362	5.644261884
15034	ENSG00000245729.2	lincRNA	0.161178756889886	4.675499987
2199	ENSG00000226394.2	processed_pseudogene	0.152479026810037	1.049813424
8105	ENSG00000091409.14	protein_coding	-0.170031128964549	4.241989123
2737	ENSG00000226172.2	lincRNA	-0.231700899897274	3.48594294
15814	ENSG00000248664.1	antisense	0.162014691492285	3.708979357
16188	ENSG00000248323.6	antisense	0.212105271685887	-1.357069446
17903	ENSG00000201483.1	misc_RNA	0.149674423758124	0.592833127522469
7780	ENSG00000232377.1	antisense	0.151848155125973	4.153184802
12659	ENSG00000250074.1	processed_pseudogene	0.158287325497885	2.016076721
9869	ENSG00000172888.11	protein_coding	0.205962812419721	-0.0211491255431944
4786	ENSG00000236994.1	processed_pseudogene	-0.18304650131045	3.766628697
702	ENSG00000278124.1	misc_RNA	0.17133831152281	4.672788926
4469	ENSG00000275392.1	antisense	-0.174935336655785	-0.370085039855264
2554	ENSG00000232791.4	unitary_pseudogene	0.21514425792841	-0.462347915814088
11415	ENSG00000241400.1	processed_pseudogene	0.15950241137752	1.481942603
1834	ENSG00000276884.1	misc_RNA	0.205171441417061	0.40388886111282
8135	ENSG00000270799.1	processed_pseudogene	-0.187241644040446	3.910219866
15888	ENSG00000251613.3	lincRNA	0.200376655406815	-1.229003877
1839	ENSG00000274199.1	misc_RNA	-0.176940350210071	5.37545192
6312	ENSG00000229920.2	transcribed_processed_pseudogene	-0.182264901836789	2.095874296
17347	ENSG00000270612.1	processed_pseudogene	0.200854576624179	0.0746001604161231
6989	ENSG00000168758.10	protein_coding	0.151458314374718	1.781147552
18066	ENSG00000278102.1	processed_pseudogene	-0.234172550715764	2.181122892
10639	ENSG00000241861.2	processed_pseudogene	0.194701843141392	0.812470272037031
11129	ENSG00000249833.5	antisense	0.192294833515614	-0.302037377202281
6800	ENSG00000244437.1	IG_V_gene	0.183613356739891	2.361631645
14251	ENSG00000249806.1	lincRNA	0.230354045022436	-1.0397011
18073	ENSG00000217379.2	processed_pseudogene	-0.233199802037059	1.402258107
7432	ENSG00000074047.21	protein_coding	-0.184528387827589	6.128627625
7822	ENSG00000224007.1	processed_pseudogene	-0.183726547752958	-1.300011285
14855	ENSG00000250739.1	lincRNA	0.173769668191112	3.724173796
15040	ENSG00000279075.1	TEC	0.223463274492019	0.655004830598592
18792	ENSG00000197753.9	protein_coding	0.190786415900081	-1.435036658
4706	ENSG00000225265.1	antisense	0.188032008112615	2.850186099
14088	ENSG00000164066.12	protein_coding	0.202027690882421	-1.339467164
16629	ENSG00000248799.1	antisense	-0.156013172382142	6.206513246
9612	ENSG00000261734.1	lincRNA	0.16873612420785	-1.090340722
11052	ENSG00000138463.8	protein_coding	-0.187059112946325	3.870183699
6221	ENSG00000225226.1	lincRNA	0.296970424516855	-1.121140119
11432	ENSG00000244124.1	antisense	0.155647355891812	1.427431284
1730	ENSG00000235612.1	lincRNA	0.188939515049548	-0.112837528176767
9856	ENSG00000170011.13	protein_coding	0.216108059027188	-0.469510639341903
16815	ENSG00000250947.1	antisense	0.197672101225337	0.330494060537327
5362	ENSG00000228391.1	lincRNA	0.170903192969855	-0.383585235690605
14432	ENSG00000121207.11	protein_coding	0.173903094803897	1.00881774
4199	ENSG00000116785.13	protein_coding	-0.186795654780523	1.229118233
15065	ENSG00000248525.2	sense_overlapping	-0.169609768125136	-0.674381412235507
14036	ENSG00000224062.4	processed_pseudogene	0.176760689204474	1.276597618
10624	ENSG00000240902.1	processed_pseudogene	0.190477531945133	-1.0971701
2517	ENSG00000198758.10	protein_coding	0.199319940189337	4.225902294
5311	ENSG00000264500.1	miRNA	0.188270661565748	3.328430895
14545	ENSG00000248771.5	protein_coding	0.163626012989635	2.68027561
7118	ENSG00000232597.5	lincRNA	0.216256689019078	-1.47824218
7528	ENSG00000222014.5	protein_coding	-0.224401364780451	-1.042347659
7421	ENSG00000234065.2	processed_pseudogene	-0.226711955217878	3.362467809
745	ENSG00000201405.1	misc_RNA	-0.254271175116752	-1.374350145
16626	ENSG00000164244.20	protein_coding	-0.140680697041181	1.683997075
8198	ENSG00000224577.1	lincRNA	0.185390792859095	-0.357393988583908
8440	ENSG00000280176.1	TEC	0.150112473812986	1.003265029
1199	ENSG00000233728.1	antisense	0.247491486051566	-0.937276665313499
1271	ENSG00000226745.2	processed_pseudogene	0.231989782506111	0.639055292360212
4281	ENSG00000224536.2	antisense	0.201178990995962	0.0910357418752848
15566	ENSG00000206606.1	snRNA	0.166090580246694	-0.0169245623782528
4419	ENSG00000236942.1	processed_pseudogene	0.174851326014849	0.147649139396494
1403	ENSG00000171872.4	protein_coding	0.162123137456713	3.943223289
13820	ENSG00000250922.1	processed_pseudogene	0.174375644727617	-0.943625712211778
7462	ENSG00000252674.1	rRNA_pseudogene	0.165862104041999	2.550221466
5440	ENSG00000244310.1	lincRNA	0.173446213430817	2.082057756
13892	ENSG00000199894.1	snoRNA	0.215011253331631	1.833099408
4424	ENSG00000117280.12	protein_coding	0.162432234923635	2.762928397
11103	ENSG00000179170.11	unprocessed_pseudogene	0.255897961810852	-1.028981918
10958	ENSG00000243014.1	processed_pseudogene	0.181691716060895	0.597582921877071
2246	ENSG00000225505.1	processed_pseudogene	0.162605188947921	0.355171325484627
9509	ENSG00000163517.14	protein_coding	0.155405535631603	0.683774308347298
218	ENSG00000284616.1	lincRNA	0.14305769321178	8.231890621
9960	ENSG00000235805.1	processed_pseudogene	0.176551637528695	0.562102889776566
3310	ENSG00000143603.18	protein_coding	0.159274056998365	-0.582039191043726
12029	ENSG00000251730.1	snoRNA	-0.135811516433354	2.85650201
15016	ENSG00000248775.1	processed_pseudogene	0.144536746138675	2.200392828
8326	ENSG00000065548.17	protein_coding	0.170220057836891	2.101756676
3927	ENSG00000143207.20	protein_coding	0.189936107503652	1.930269036
14854	ENSG00000205100.2	transcribed_processed_pseudogene	0.174923603785723	1.44987255
5044	ENSG00000186197.14	protein_coding	0.174691940020358	-1.099612536
7419	ENSG00000233286.1	processed_pseudogene	-0.162225404899773	4.440278819
3161	ENSG00000159450.12	protein_coding	0.162273216629654	0.0619980608763125
5001	ENSG00000238005.2	lincRNA	0.203117064406843	-1.351631315
2083	ENSG00000215875.4	transcribed_processed_pseudogene	-0.150459118412712	0.0932570511716272
2656	ENSG00000236480.1	processed_pseudogene	0.168065199289044	0.393708436658434
4290	ENSG00000198700.9	protein_coding	0.192435751971614	-0.557451150094167
5554	ENSG00000134323.11	protein_coding	0.215525720047233	-1.351386815
13042	ENSG00000163293.11	protein_coding	0.154654076228353	1.960574806
10147	ENSG00000187492.8	protein_coding	0.175873978930671	0.127202535491363
12488	ENSG00000250681.1	lincRNA	0.192087138165928	2.829015832
14835	ENSG00000241011.1	processed_pseudogene	0.174336152915853	1.003407544
4581	ENSG00000237980.1	lincRNA	0.16929374515162	3.396217836
4546	ENSG00000261314.1	sense_overlapping	-0.20647676688094	4.375185681
10301	ENSG00000271976.1	antisense	0.201961089800108	1.495468974
15530	ENSG00000248240.1	antisense	0.181819361150627	-1.306766631
607	ENSG00000225478.2	processed_pseudogene	0.167145553129985	0.836991654971338
15895	ENSG00000242602.1	processed_pseudogene	0.178903081568116	-1.293725057
3983	ENSG00000116218.12	protein_coding	0.155688049013945	1.232725381
15834	ENSG00000212260.1	snRNA	0.167501013783152	1.680884488
15078	ENSG00000271998.1	lincRNA	0.160574637625417	1.845787171
18706	ENSG00000237441.9	protein_coding	0.172938101118736	-1.180715476
13513	ENSG00000251399.1	lincRNA	0.169298666278371	1.757276637
4471	ENSG00000224462.2	unprocessed_pseudogene	-0.188812823567312	3.531438969
18796	ENSG00000112062.10	protein_coding	-0.159989260103024	3.385345982
18598	ENSG00000285565.1	processed_transcript	0.165207970818358	-0.0235238347236938
8209	ENSG00000226273.2	processed_pseudogene	0.167150656271818	-0.410486005487847
398	ENSG00000278852.1	misc_RNA	0.179923886096685	0.603062709912107
8186	ENSG00000128645.14	protein_coding	-0.19139383497761	3.130457295
6894	ENSG00000259916.1	protein_coding	-0.15564478417393	6.524834057
8226	ENSG00000196659.9	protein_coding	0.181248250275118	3.226591855
11547	ENSG00000239351.1	processed_pseudogene	-0.151301684680574	3.242358961
12275	ENSG00000242086.8	lincRNA	-0.162216795022403	4.527512447
19002	ENSG00000283573.1	lincRNA	0.167872018417751	-0.71975874098663
2172	ENSG00000207234.1	snRNA	0.190327513686448	-0.32702921137417
6920	ENSG00000144029.11	protein_coding	0.21257686073289	-1.287354291
5975	ENSG00000233128.1	lincRNA	-0.181095420549724	1.797673124
10899	ENSG00000243795.1	lincRNA	0.230963910074078	-0.0904878860933143
5376	ENSG00000234171.2	antisense	-0.210529795392643	-1.266936754
759	ENSG00000057757.9	protein_coding	-0.199624170647278	-0.141317679077868
18434	ENSG00000237669.1	unprocessed_pseudogene	0.165091931002956	1.109289277
1997	ENSG00000230863.3	transcribed_processed_pseudogene	0.181406423086871	-0.47485513057026
16695	ENSG00000223442.1	antisense	0.179957117104207	1.26776743
6369	ENSG00000225815.2	lincRNA	0.213755105763437	-1.217534599
3661	ENSG00000227941.1	processed_pseudogene	-0.179772852664636	3.811364385
12890	ENSG00000279386.1	TEC	0.164662116638586	1.423899049
13955	ENSG00000250215.1	processed_pseudogene	0.149226863256571	1.420416117
8248	ENSG00000155657.26	protein_coding	0.147875163167417	4.300717307
3815	ENSG00000263390.1	miRNA	0.199539644083398	2.772607857
5663	ENSG00000222940.1	snRNA	-0.204385327495526	-1.103846941
8523	ENSG00000064012.21	protein_coding	0.195831734012979	-1.354058393
7050	ENSG00000158411.11	protein_coding	0.177019606565543	-1.323739511
17764	ENSG00000217929.4	transcribed_processed_pseudogene	0.168888893149329	-0.346092075243157
7418	ENSG00000227788.1	processed_pseudogene	-0.153343714939617	5.685829895
1819	ENSG00000224209.7	processed_transcript	0.15462346161731	2.395614108
9279	ENSG00000162804.13	protein_coding	0.187676659610965	0.298403826527886
6232	ENSG00000285611.1	lincRNA	0.194292379283862	2.705432937
12622	ENSG00000219492.4	unprocessed_pseudogene	-0.164278168315089	6.079467725
10115	ENSG00000270441.1	unprocessed_pseudogene	-0.16974219162596	5.056170638
10980	ENSG00000121594.11	protein_coding	0.180115406940631	2.805982739
12113	ENSG00000283149.1	protein_coding	0.161607818994719	-0.961256005264035
10937	ENSG00000241295.1	lincRNA	0.20614021686126	1.773494363
16526	ENSG00000202092.1	rRNA_pseudogene	0.202203137592186	2.545988971
3397	ENSG00000160783.19	protein_coding	-0.152884436995652	8.675055056
14150	ENSG00000251291.1	lincRNA	0.169743300217382	3.114514502
13671	ENSG00000251401.2	processed_pseudogene	0.175133886464382	1.863678853
11804	ENSG00000241383.1	lincRNA	0.211886621283806	-1.170873526
122	ENSG00000215014.5	processed_transcript	0.230540948535212	-0.480781579229659
15361	ENSG00000151388.10	protein_coding	0.154966363615549	0.820185421645222
3568	ENSG00000171786.5	protein_coding	0.202643538391271	0.208382206475718
2164	ENSG00000237505.7	antisense	0.143847822946179	5.105077363
9263	ENSG00000188542.9	protein_coding	0.17490959869919	1.108846179
17346	ENSG00000254373.1	processed_pseudogene	0.165654034656098	0.738374645721764
3965	ENSG00000116194.12	protein_coding	0.146503436948933	1.987325343
6653	ENSG00000228272.1	lincRNA	-0.146342916944965	4.142073564
11729	ENSG00000244009.1	processed_pseudogene	0.165611398559634	1.187155801
16583	ENSG00000250438.1	lincRNA	-0.157158179136754	4.385918026
